index,shoe,material,emotion,target_h2h_ms,target_pk_db,desired_peak_dbfs,h2h_mean_ms,h2h_se_ms,h2h_sampling_sd_ms,pk_mean_db,pk_se_db,pk_sampling_sd_db,wav_path,n_steps_scheduled,before_peak_dbfs,after_peak_dbfs,before_rms_dbfs,after_rms_dbfs,applied_gain_db,sr,duration_s,aggressive_log_likelihood,happy_log_likelihood,neutral_log_likelihood,tender_log_likelihood,sad_log_likelihood,aggressive_estimate,happy_estimate,neutral_estimate,tender_estimate,sad_estimate,predicted_emotion,source_emotion_folder
50,dress,gravel,aggressive,790.5856450184664,87.53474391711535,-6.254193413039421,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0050.wav,13,0.3523371778465173,-6.254193388345635,-24.639835242114103,-31.24636640015285,-6.606530590885939,44100,10.0,-9.568833257850626,-10.453569539918528,-14.461928920196595,-18.534714259696035,-24.852868303127657,0.7040026860797397,0.2906285204187397,0.005278735124466266,8.989626988042894e-05,1.6210717398348758e-07,aggressive,aggressive
51,dress,gravel,aggressive,509.3661857790937,86.94036604982178,-6.444060458123675,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0051.wav,20,0.7284994302020614,-6.444060798886157,-22.311455570571745,-29.48401596265439,-7.172559888325737,44100,10.0,-9.8162332943262,-10.405325007065514,-17.807112397562413,-29.861521786475187,-49.565598582305185,0.6430167092143407,0.35676560499304516,0.00021768452594237429,1.2666717307942795e-09,3.509879888768288e-18,aggressive,aggressive
52,dress,gravel,aggressive,602.3877208478771,94.00503967020649,-4.187333250405139,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0052.wav,17,0.6617645625808268,-4.187333602899795,-23.301339747575835,-28.15043598563885,-4.849097812985966,44100,10.0,-9.954064800789551,-11.210730972293407,-20.298516924307826,-28.251411541354692,-41.55061621418991,0.7784321725104015,0.22154277591713223,2.504276634264567e-05,8.806108945636917e-09,1.4757502007080812e-14,aggressive,aggressive
53,dress,gravel,aggressive,949.5825401326084,96.9744923510044,-3.2387763860861223,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0053.wav,11,0.5090136282662334,-3.238776422157181,-24.80405023694475,-28.55184068126901,-3.747790014352356,44100,10.0,-10.968360815194298,-12.381175101292289,-19.38857010345138,-18.954026875015508,-18.44457855670509,0.803481175434784,0.19561324511050535,0.00017706196347121942,0.00027342926946481244,0.00045508822177474254,aggressive,aggressive
54,dress,gravel,aggressive,767.9813574839509,95.00242000372018,-3.86873178966828,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0054.wav,13,1.1294194227087229,-3.8687321466298,-24.41491010142739,-29.41306050605781,-4.998151212377002,44100,10.0,-10.037475663761873,-11.46061002172286,-19.028244522341065,-22.394137290418445,-28.088976556020462,0.8057456403471646,0.19415052340298075,0.00010035907758632891,3.4655167729003685e-06,1.1655495385580898e-08,aggressive,aggressive
55,dress,gravel,aggressive,551.8034260732762,84.27708457202417,-7.294814519205326,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0055.wav,18,0.7861414943270574,-7.294814697329789,-23.211212673583567,-31.29216958950665,-8.080956013532385,44100,10.0,-9.649804123655528,-10.096301597297044,-15.907571421883205,-26.818146234308756,-44.576668572284284,0.6090946617965811,0.3897385852240624,0.0011667316700870653,2.130926897130118e-08,4.1318095305808543e-16,aggressive,aggressive
56,dress,gravel,aggressive,646.6792424251448,76.71942569683353,-9.709020090016878,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0056.wav,16,0.2236255648867998,-9.709020615601377,-23.701185015323283,-33.63383126086826,-9.93264565490368,44100,10.0,-9.855635815322099,-9.727740578194185,-12.163658477637611,-20.591654659939337,-34.51585675208703,0.44724451183862,0.5082638429007438,0.04448191887089978,9.726381011781443e-06,8.724632541306127e-12,happy,aggressive
57,dress,gravel,aggressive,475.71062803682014,76.88888690775784,-9.654887691848852,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0057.wav,21,0.6415314762173208,-9.654887849950592,-22.19734463414288,-32.49376416920044,-10.296419168066173,44100,10.0,-10.341826776166098,-9.961678418681712,-14.934292083953999,-28.856844621566047,-51.96579053002789,0.40442776989802487,0.5914762388791489,0.004095987542630652,3.6801954667498527e-09,3.3867504359925355e-19,happy,aggressive
58,dress,gravel,aggressive,594.8156473756408,67.14042503851171,-12.76891960837728,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0058.wav,17,0.8196691292432712,-12.768919290138204,-23.286032091827234,-36.87462027426,-13.588588737620553,44100,10.0,-11.379308814013312,-10.157317855168973,-11.999019254373378,-21.639709242157153,-38.90887878537612,0.20275448366855892,0.68813618789554,0.10910223371700739,7.094718669308439e-06,2.244037650012682e-13,happy,aggressive
59,dress,gravel,aggressive,1120.661454301825,87.11319724418242,-6.388851558234695,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0059.wav,9,0.6181446935884423,-6.388851842506302,-26.60536274853768,-33.61235924854865,-7.0069962518231375,44100,10.0,-11.535726508922297,-11.894716081645498,-13.487289931588489,-12.905686626465716,-11.204501626805804,0.28676108798414346,0.2002686770598401,0.04073493183439016,0.07287089439803175,0.3993644087235945,sad,aggressive
60,dress,gravel,aggressive,700.9652274987075,91.02747547257952,-5.138481243728501,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0060.wav,15,1.0063652504367306,-5.138480989981629,-23.50822486275168,-29.65307155099793,-6.144846494165232,44100,10.0,-9.61933216770166,-10.755226627392114,-17.19163525965702,-22.899497784329213,-32.164855555286934,0.7566294176215395,0.2429799994327917,0.00038929047207424605,1.2923512776568913e-06,1.2231700081434243e-10,aggressive,aggressive
61,dress,gravel,aggressive,658.412036726907,89.79832972287046,-5.531117450957698,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0061.wav,15,0.4825550497829478,-5.531117788174416,-23.518331795707574,-29.532004350476488,-6.013672500740646,44100,10.0,-9.557580572944044,-10.575549843331808,-17.004120014118477,-24.040011568257327,-35.45761593457077,0.7342618720477478,0.2653093406774071,0.0004284103837394313,3.768869599645326e-07,4.145801826761211e-12,aggressive,aggressive
62,dress,gravel,aggressive,792.4959779353879,92.12199776759988,-4.78884892164927,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0062.wav,13,0.715964074955546,-4.788849277517981,-24.34249532839162,-29.847307905865744,-5.504812996604816,44100,10.0,-9.813900709478586,-11.039727676950465,-16.96590684606748,-20.32051861804816,-25.702747314866436,0.7726030959393673,0.2267704993367179,0.0006051731405327654,2.1134416550757295e-05,9.716683115519483e-08,aggressive,aggressive
63,dress,gravel,aggressive,910.0780663467204,86.61085922505639,-6.54931755229875,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0063.wav,11,0.5058648108673162,-6.5493176174096055,-25.85593727158,-32.911120074905924,-7.055182363166066,44100,10.0,-9.980156333645903,-10.710841282294753,-13.30505944465007,-15.213984870105,-17.826574261998708,0.6564784522274709,0.31614624980460015,0.023617471596231593,0.0035010444369880057,0.00025678193470933807,aggressive,aggressive
64,dress,gravel,aggressive,822.02753951862,89.53838520156472,-5.6141536823888805,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0064.wav,13,0.5101394636304282,-5.614154020211593,-24.28798634318405,-30.412279712367518,-6.124293146019308,44100,10.0,-9.726691128009351,-10.75505651604642,-15.26037057396556,-18.402369168299973,-23.238042177581473,0.7343683429153512,0.2626035142468338,0.0029018001516754955,0.00012534726068271626,9.954254569765786e-07,aggressive,aggressive
65,dress,gravel,aggressive,746.2792428765836,98.52461737372796,-2.743607111167085,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0065.wav,14,0.5230590315028116,-2.743607048071228,-23.902851106940524,-27.16951903075333,-3.266666142669897,44100,10.0,-10.466771105192247,-12.104945064753082,-21.78553783822491,-24.890524435383345,-30.62674050309694,0.8372774191479921,0.16271195667810973,1.0166967718316927e-05,4.5573554129148744e-07,1.4706384412139002e-09,aggressive,aggressive
66,dress,gravel,aggressive,612.8913846819651,89.98490645465607,-5.471517700201646,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0066.wav,17,1.241225051825254,-5.471517220380868,-23.14338287288109,-29.856125735770856,-6.712742752026901,44100,10.0,-9.624532985088091,-10.611079707580888,-17.717426026929076,-26.035555434562276,-39.61643067965338,0.7282430938642254,0.27153422493131324,0.0002226268718683131,5.4332524259102556e-08,6.870062755922186e-14,aggressive,aggressive
67,dress,gravel,aggressive,631.4348076161508,85.13917898625465,-7.019428560170723,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0067.wav,16,0.3108145036529783,-7.019428625771456,-23.269372713438443,-30.599615107165903,-7.330243063823701,44100,10.0,-9.465869310133659,-10.091349788733151,-15.078967573376653,-23.45631854631202,-36.971895489087004,0.6499183183547372,0.34770910057910404,0.002372035453470128,5.456119521428941e-07,7.364502083883578e-13,aggressive,aggressive
68,dress,gravel,aggressive,1195.7408411267193,87.96893150453946,-6.11549727582986,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0068.wav,9,0.7342408225392427,-6.1154971865534025,-25.857239746932965,-32.70697780422386,-6.849738098369103,44100,10.0,-12.352400507748579,-12.548593759402326,-14.258804174636914,-13.190382204673774,-10.629021674964784,0.12489883852095844,0.10264853444539675,0.018561702467539052,0.0540290800409333,0.6998618445251725,sad,aggressive
69,dress,gravel,aggressive,879.1335946708977,83.1316970255804,-7.66069514983818,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0069.wav,12,0.4350103763451263,-7.660695283439972,-24.491245512899404,-32.58695118796291,-8.095705526183306,44100,10.0,-9.850513980851735,-10.321145831249659,-11.97186230281745,-14.747076886052074,-18.81218657716267,0.5707508994190004,0.3564952838966044,0.0684158511197587,0.004264777266699804,7.31882979366679e-05,aggressive,aggressive
70,dress,gravel,aggressive,802.6381953579859,82.39549402396598,-7.89586657224521,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0070.wav,13,0.803976832194643,-7.895866823775394,-24.644348744293737,-33.34419147354708,-8.699843404439854,44100,10.0,-9.611330859112345,-10.063244343398631,-12.182597594398917,-16.50284825862758,-23.20357722330677,0.5834763566648417,0.3713297369672351,0.044600148818784026,0.000593028115697999,7.294334411645263e-07,aggressive,aggressive
71,dress,gravel,aggressive,435.0388728279741,63.55388755987419,-13.914596980675022,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0071.wav,23,1.1349119055709471,-13.914596687092171,-21.957076451455503,-37.00658399694768,-15.049508886245968,44100,10.0,-12.823364985422618,-10.859896251526415,-15.080064997012997,-29.83783530807435,-56.40930732902125,0.1215260125805271,0.8657507668748713,0.012723215585777698,4.958823775068917e-09,1.4306552734238514e-20,happy,aggressive
72,dress,gravel,aggressive,985.8891726350448,90.23094919356376,-5.392922230263385,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0072.wav,10,0.9370482198734896,-5.392921488236025,-24.83746134196272,-31.16743248132244,-6.329970450136875,44100,10.0,-10.553329034654947,-11.454540316249364,-14.96628866112128,-15.28539573585638,-15.343469826267981,0.6967105537737824,0.28291847121533253,0.008443614064837214,0.006136799480150126,0.005790561465897713,aggressive,aggressive
73,dress,gravel,aggressive,799.5797308133946,78.10213627872956,-9.267329396541475,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0073.wav,13,0.7234516377083537,-9.267329747696836,-24.29814247575925,-34.28892306307392,-9.99078103424983,44100,10.0,-9.844719733343004,-9.900326804110515,-10.89740921675582,-15.50156991732562,-22.876769439356075,0.43508446401916556,0.41155106682661646,0.15184354765013294,0.0015199690889229256,9.524151620787737e-07,aggressive,aggressive
74,dress,gravel,aggressive,689.7765323604767,97.85785709883028,-2.9565958682196083,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0074.wav,15,0.5829310197373468,-2.956595912184991,-23.600104170060376,-27.13963074597909,-3.539526887956955,44100,10.0,-10.33399550329359,-11.913003546767998,-21.8737793619761,-26.54802587794336,-34.82647348792311,0.8290572331389642,0.17093462065554463,8.070864581684771e-06,7.532178292429656e-08,1.9126542763610196e-11,aggressive,aggressive
75,dress,gravel,aggressive,569.1635377699649,87.26429654610723,-6.340584656740886,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0075.wav,18,0.81675725761835,-6.340584720802608,-22.76247963631274,-29.91982074755095,-7.157341914359236,44100,10.0,-9.617847396259403,-10.33700669044575,-16.96089050468609,-26.994191680396266,-43.325957290596286,0.6721293982245241,0.3274356622665763,0.0004349204102576572,1.9098640465369545e-08,1.5424346358842721e-15,aggressive,aggressive
76,dress,gravel,aggressive,478.5342742795093,86.91062750216449,-6.453560088711363,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0076.wav,21,0.9103104794147509,-6.453559702836075,-22.517185866406816,-29.88105636868873,-7.363870568126114,44100,10.0,-9.953166694996119,-10.475253042244306,-18.3577890547188,-31.50115550748389,-53.02415103379315,0.627547334085488,0.372312201528169,0.00014046411125345808,2.750893971611221e-10,1.2363905029988913e-19,aggressive,aggressive
77,dress,gravel,aggressive,463.69675210052856,80.48987619941909,-8.504593857219799,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0077.wav,22,0.8290869172767333,-8.50459357098909,-22.224812192689697,-31.55849454995628,-9.333680774496532,44100,10.0,-10.13619136997559,-10.072329754628445,-16.11884851386605,-30.3505938679271,-53.74818966354264,0.48344982160481925,0.5153308611785727,0.0012193164124377992,8.041701425840359e-10,5.544995533251898e-20,happy,aggressive
78,dress,gravel,aggressive,616.5963988260861,93.37862922499248,-4.387432727164347,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0078.wav,16,1.0165049308774976,-4.387432404863977,-23.23033708524823,-28.634274238190542,-5.403937658041844,44100,10.0,-9.867540767249793,-11.099162823014854,-19.68931713942053,-27.333283036970066,-40.051313526959525,0.7740698189284547,0.22588816215991858,4.199879727932472e-05,2.011428709072169e-08,6.027457849881903e-14,aggressive,aggressive
79,dress,gravel,aggressive,774.622558271948,79.11670509776502,-8.943237275510764,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0079.wav,13,0.0891262913299178,-8.94323724964858,-24.43592417186661,-33.46828814525544,-9.032363566840685,44100,10.0,-9.714620685804507,-9.871769902939668,-11.368092423093326,-16.48394973190022,-24.660197298661604,0.4884936212538897,0.41745518467782416,0.09349001847207478,0.000561017806949483,1.5778926211810025e-07,aggressive,aggressive
80,dress,gravel,aggressive,660.1285096999188,84.64784451371469,-7.1763796002119165,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0080.wav,15,0.2753391108373467,-7.176379698266878,-24.060366564271533,-31.512085571846743,-7.451718711049263,44100,10.0,-9.438208583427395,-10.048827486651476,-14.496198792329945,-22.109108025955614,-34.33867322086164,0.645421058418989,0.35047311693224664,0.004103797229617481,2.0274092450668883e-06,9.901676706318514e-12,aggressive,aggressive
81,dress,gravel,aggressive,680.9364108553666,76.71432335047865,-9.7106499747732,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0081.wav,15,1.067456009798786,-9.710650709209444,-24.174609648749584,-34.952714775745605,-10.778105984571988,44100,10.0,-9.835041752830708,-9.733228351455002,-11.736492741866059,-19.222564757417956,-31.56446382998839,0.44314212419191923,0.49063670328039577,0.066184053594048,3.71187716145974e-05,1.6202235191280052e-10,happy,aggressive
82,dress,gravel,aggressive,854.7025436148766,87.35977592149338,-6.310084889053366,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0082.wav,12,0.245871375100079,-6.310084839150191,-25.596975067364976,-32.15292980255529,-6.555956264153445,44100,10.0,-9.755425723255085,-10.596968451932137,-13.931652719092812,-16.72505853278578,-20.868089332894403,0.6909148852268457,0.2978154237670842,0.010609922456990212,0.0006494586108234029,1.0309938256351526e-05,aggressive,aggressive
83,dress,gravel,aggressive,723.2266410691669,80.56415321108791,-8.480866936183078,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0083.wav,14,1.2049679707501029,-8.480867257194113,-24.422406061374776,-34.10823994732904,-9.68583490693318,44100,10.0,-9.559279473803082,-9.845560523705906,-12.281973999514374,-18.54479019964741,-28.5839454424103,0.5503958355881576,0.4133756197448696,0.03615962607860554,6.891557974482332e-05,3.0086224307332437e-09,aggressive,aggressive
84,dress,gravel,aggressive,829.6856583418496,70.78268797588402,-11.605441391249776,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0084.wav,12,0.3996342067070657,-11.60544197468936,-24.91935605857385,-36.92443106580149,-12.005075597956845,44100,10.0,-10.821707063304471,-10.108082645721447,-9.533281924113245,-13.460428450172758,-20.490024660366423,0.14836877975710486,0.3028765652776726,0.5381439388970625,0.01060133082469613,9.38524346401318e-06,neutral,aggressive
85,dress,gravel,aggressive,1085.05511946651,76.47066947644599,-9.788482349818658,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0085.wav,10,0.9713485969846531,-9.78848220418678,-25.511389155642146,-36.271219032652354,-10.75983094680331,44100,10.0,-11.61502384296135,-11.114259349017562,-9.725865934229564,-10.12206782817574,-10.401404014746774,0.05854918913835501,0.09660511932002366,0.38723244648570126,0.2605574190928768,0.19705582596304325,neutral,aggressive
86,dress,gravel,aggressive,472.87904153443776,83.20508847319516,-7.637251111861931,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0086.wav,21,1.2923054490028183,-7.637250733106734,-22.09028897581536,-31.019846167223044,-8.92955656086475,44100,10.0,-9.986696982211322,-10.18692266248047,-16.88085460054353,-30.5964852686637,-53.053505792739266,0.5495835081356505,0.44985938365147204,0.0005571075972522881,6.156251674465726e-10,1.0873172357791066e-19,aggressive,aggressive
87,dress,gravel,aggressive,487.5403363266964,73.4988316934876,-10.737801107075402,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0087.wav,21,0.648128280752869,-10.737801297222568,-22.243251310561483,-33.62918063599764,-11.385929387828272,44100,10.0,-10.670360342015865,-9.97019327151125,-14.116348604333634,-27.615930331283025,-50.361247436873256,0.32830345461797505,0.6612324338174153,0.010464097212758863,1.4351850891822587e-08,1.899950146706989e-18,happy,aggressive
88,dress,gravel,aggressive,847.1727811886662,91.33770476075104,-5.039382132733795,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0088.wav,12,0.2072088211955119,-5.039381438262764,-24.887869633646854,-30.134460295169724,-5.246590953929307,44100,10.0,-9.915280258986144,-11.061670038233865,-16.11249318577917,-18.48141967938603,-22.12826504301335,0.757568600448872,0.24074163769537588,0.0015417238417339443,0.00014427626283262156,3.761751185815969e-06,aggressive,aggressive
89,dress,gravel,aggressive,692.3156061297283,81.68567102390813,-8.122611212262667,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0089.wav,15,1.1894867368304125,-8.122610966473182,-23.881836850833817,-33.19393575101875,-9.31209794909308,44100,10.0,-9.495728093222104,-9.870482307654912,-12.986294518267485,-19.97036658350734,-31.183480063793144,0.5820823176267171,0.4001572770760865,0.017743964889939796,1.644018537881209e-05,2.2187757001446599e-10,aggressive,aggressive
90,dress,gravel,aggressive,825.14509718669,79.24538846034079,-8.90213088318324,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0090.wav,12,0.8509304363314869,-8.902131197225895,-24.31235190916297,-34.06541347764427,-9.753061319514726,44100,10.0,-9.830354396170732,-9.985451863206427,-11.013493654385071,-15.046850175189697,-21.383539944735112,0.4612369014404272,0.3949717842039639,0.14128406919391195,0.002502814798673017,4.430363023918806e-06,aggressive,aggressive
91,dress,gravel,aggressive,535.1605918075318,93.82866341555668,-4.243674578264252,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0091.wav,19,0.9408696820164056,-4.243674917173213,-22.99979110057292,-28.184334722492597,-5.184544260280657,44100,10.0,-10.122620148059376,-11.265688769504335,-21.2406076972061,-31.365285612591357,-48.283172713761786,0.758234062097291,0.24175468304384687,1.1254407805618883e-05,4.5105645066336225e-10,2.027149994970699e-17,aggressive,aggressive
92,dress,gravel,aggressive,498.9070534952565,77.01723829546225,-9.613887345004066,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0092.wav,20,1.1298858233518438,-9.61388759412684,-22.35829867033797,-33.1020725792484,-10.74377316835591,44100,10.0,-10.2228788400541,-9.905223287758549,-14.532357233516333,-27.629007735595597,-49.347530673701925,0.41887561980850524,0.5754944463873447,0.005629922251028215,1.1553121823287467e-08,4.2703619395853234e-18,happy,aggressive
93,dress,gravel,aggressive,800.2315063898274,82.28641766959947,-7.930709735545405,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0093.wav,13,0.5786329584819905,-7.930710055686684,-24.90319825772587,-33.412540270597084,-8.509342694027396,44100,10.0,-9.608850722855625,-10.051809712857512,-12.16199172497275,-16.541252681182645,-23.344269485327278,0.5810753943696771,0.3731280002509758,0.04522904698604181,0.0005669288640599201,6.295292453597394e-07,aggressive,aggressive
94,dress,gravel,aggressive,482.1695681527525,83.6763148394948,-7.486723370742475,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0094.wav,21,1.0853239208535617,-7.486723700682976,-22.647231257864195,-31.2192790245674,-8.572047291596038,44100,10.0,-9.93240618402901,-10.194050493834274,-16.88738586620589,-30.229838268007285,-52.05802332696025,0.5647360762734721,0.43472523618523096,0.000538686676761642,8.6453540045757e-10,2.8636666390521617e-19,aggressive,aggressive
95,dress,gravel,aggressive,635.5893070131592,78.34932429133715,-9.188368082339524,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0095.wav,16,0.7455354858504144,-9.188367489980903,-23.09001729353706,-33.023920713939134,-9.93390356818994,44100,10.0,-9.726495465868503,-9.747172014735442,-12.694251620542108,-21.400108619154445,-35.667621382788695,0.4923773057587587,0.4823011711562713,0.02531733020405749,4.192878244259375e-06,2.668149668819947e-12,aggressive,aggressive
96,dress,gravel,aggressive,745.8173087912481,91.50314517037432,-4.986534132427651,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0096.wav,14,0.8529599072700775,-4.9865338619213135,-23.763613457601306,-29.603107360871757,-5.839494039697728,44100,10.0,-9.684926889575005,-10.868986266867108,-17.004998921747184,-21.5237198139547,-28.821423065942735,0.7652846993518245,0.2342030662023977,0.0005067061082735031,5.524596843347584e-06,3.740660881898448e-09,aggressive,aggressive
97,dress,gravel,aggressive,906.308760725868,73.18100066860966,-10.83932850378762,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0097.wav,11,0.3494702031325797,-10.839328420528588,-25.86108798460797,-37.049887049945546,-11.1887987069202,44100,10.0,-10.76925541216658,-10.252783938179808,-9.347296131276327,-11.954924355441989,-16.410229701660114,0.1402440294115632,0.23506344265241919,0.58134434246404,0.04285040211215236,0.0004977833598252987,neutral,aggressive
98,dress,gravel,aggressive,712.5691666971579,85.87147899023023,-6.785503904626042,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0098.wav,14,0.7865775152770378,-6.785503793677602,-24.067778111127648,-31.63985972568449,-7.57208141990308,44100,10.0,-9.433515471716044,-10.177287673510603,-14.414302141494893,-20.514664136170218,-30.21152553266639,0.6746720582462444,0.3206834602231182,0.004634091000558705,1.038989134813897e-05,6.387304338906997e-10,aggressive,aggressive
99,dress,gravel,aggressive,509.3055376359393,85.47643690796504,-6.911695468900047,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0099.wav,20,1.548535947853732,-6.911695536091632,-22.101379139169637,-30.561610649450948,-8.460231416753778,44100,10.0,-9.799745391525109,-10.269738018970955,-17.139399492528014,-29.358453885869935,-49.31063760505815,0.6151362311600304,0.3844643742518616,0.0003993926169015335,1.971206557443521e-09,4.261954844598393e-18,aggressive,aggressive
100,dress,gravel,aggressive,769.9940780458163,97.350514690179,-3.118660455878568,691,47,210.19038988498025,85.2,2.1,9.391485505499118,turchet_emotion_generated/dress/gravel/aggressive/dress_gravel_aggressive_0100.wav,13,0.8148541189196519,-3.118660161735769,-24.447064707661426,-28.38057981147624,-3.93351457479822,44100,10.0,-10.333248352587155,-11.902993074769416,-20.68035259927022,-23.50388897398027,-28.589144652881817,0.8277239162576957,0.17224793856502355,2.6557991396356234e-05,1.577425869445167e-06,9.760014850406205e-09,aggressive,aggressive
